0,Condition,Drugname,Value
5274,Sinusitis,Levaquin,0.160290611
5275,Sinusitis,Levofloxacin,0.114272592
5276,Sinusitis,Lorabid,0.020099788
5277,Sinusitis,Moxifloxacin,0.101652871
5278,Sinusitis,Omnicef,0.164110879
5279,Sinusitis,Prednisone,0.30254584
5280,Sinusitis,SMZ-TMP DS,0.019509533
5281,Sinusitis,Sulfamethoxazole / trimethoprim,0.083396902
5282,Sinusitis,Zithromax,0.238634849
5283,Sjogren's Syndrome,Cevimeline,1.927543615
5284,Sjogren's Syndrome,Evoxac,0.457741691
5285,Sjogren's Syndrome,Hydroxychloroquine,6.367073796
5286,Sjogren's Syndrome,Plaquenil,4.107970017
5287,Skin Cance,Carac,32.86573845
5288,Skin Cance,Efudex,12.08220745
5289,Skin Cance,Fluorouracil,34.24385949
5290,"Skin Disinfection, Preoperative",Chlorhexidine,3.127721568
5291,"Skin Disinfection, Preoperative",Hexachlorophene,0
5292,Skin Rash,Diflorasone,4.422173023
5293,Skin Rash,Hydrocortisone,0.570714201
5294,Skin Rash,Prednisone,4.738406188
5295,Skin Rash,Psorcon,3.565030166
5296,Skin and Structure Infection,Amoxicillin / clavulanate,0.199702435
5297,Skin and Structure Infection,Bactroban,3.987780452
5298,Skin and Structure Infection,Clarithromycin,0
5299,Skin and Structure Infection,Cubicin,0.235331388
5300,Skin and Structure Infection,Linezolid,0.607494942
5301,Skin and Structure Infection,Mupirocin,2.947541438
5302,Skin and Structure Infection,Zyvox,0.897785859
5303,Skin or Soft Tissue Infection,Amoxicillin,0.708006188
5304,Skin or Soft Tissue Infection,Amoxicillin / clavulanate,0.306133881
5305,Skin or Soft Tissue Infection,Augmentin,0.499166741
5306,Skin or Soft Tissue Infection,Azithromycin,0.044475777
5307,Skin or Soft Tissue Infection,Azithromycin Dose Pack,0.538884649
5308,Skin or Soft Tissue Infection,Cefdinir,0
5309,Skin or Soft Tissue Infection,Cefotaxime,0
5310,Skin or Soft Tissue Infection,Cephalexin,0.692738425
5311,Skin or Soft Tissue Infection,Ciprofloxacin,0.010285189
5312,Skin or Soft Tissue Infection,Clarithromycin,0.011164193
5313,Skin or Soft Tissue Infection,Clindamycin,0.225932848
5314,Skin or Soft Tissue Infection,Dicloxacillin,0
5315,Skin or Soft Tissue Infection,Doxycycline,0.30982848
5316,Skin or Soft Tissue Infection,Erythromycin,0.072831054
5317,Skin or Soft Tissue Infection,Flagyl,0.087278321
5318,Skin or Soft Tissue Infection,Keflex,0.656147257
5319,Skin or Soft Tissue Infection,Levaquin,0.034658989
5320,Skin or Soft Tissue Infection,Levofloxacin,0.184130853
5321,Skin or Soft Tissue Infection,Metronidazole,0.010104636
5322,Skin or Soft Tissue Infection,Minocin,0.098799246
5323,Skin or Soft Tissue Infection,Minocycline,0.123551721
5324,Skin or Soft Tissue Infection,Vancomycin,0.036191176
5325,Sleep Paralysis,Clonazepam,14.98416662
5326,Small Bowel Bacterial Overgrowth,Amoxicillin / clavulanate,12.26253992
5327,Small Bowel or Pancreatic Fistula,Sandostatin,6.659757257
5328,Smoking Cessation,Buproban,0.036298539
5329,Smoking Cessation,Bupropion,0.07884021
5330,Smoking Cessation,Chantix,0.054830623
5331,Smoking Cessation,Commit,0.033136344
5332,Smoking Cessation,Habitrol,0.034800842
5333,Smoking Cessation,Nicoderm CQ,0.098164684
5334,Smoking Cessation,Nicorette,0.092542002
5335,Smoking Cessation,Nicotine,0.071446027
5336,Smoking Cessation,Nicotrol Inhaler,0.104582022
5337,Smoking Cessation,Nicotrol NS,0.022242489
5338,Smoking Cessation,Nortriptyline,0.109692721
5339,Smoking Cessation,Varenicline,0.05443569
5340,Smoking Cessation,Zyban,0.134874809
5341,Social Anxiety Disorde,Effexor XR,0.899709594
5342,Social Anxiety Disorde,Fluvoxamine,0.058990591
5343,Social Anxiety Disorde,Paroxetine,0.483217514
5344,Social Anxiety Disorde,Paxil,0.231013679
5345,Social Anxiety Disorde,Risperdal,1.339264512
5346,Social Anxiety Disorde,Risperidone,0.505500168
5347,Social Anxiety Disorde,Sertraline,0.532462737
5348,Social Anxiety Disorde,Strattera,0.223097892
5349,Social Anxiety Disorde,Venlafaxine,0.763381049
5350,Social Anxiety Disorde,Zoloft,0.582988417
5351,Soft Tissue Sarcoma,Pazopanib,7.77306547
5352,Soft Tissue Sarcoma,Votrient,6.228253147
5353,Sore Throat,Chloraseptic Sore Throat Spray,0.673172361
5354,Sore Throat,Phenol,0.503252847
5355,Spondyloarthritis,Diclofenac,1.732403606
5356,Spondyloarthritis,Humira,7.374137878
5357,Spondyloarthritis,Remicade,1.333280404
5358,Spondylolisthesis,Gabapentin,5.091644645
5359,Spondylolisthesis,Ibuprofen,0.758898569
5360,Squamous Cell Carcinoma,Cetuximab,31.93022501
5361,Status Epilepticus,Ativan,2.972352147
5362,Status Epilepticus,Diazepam,0.999051005
5363,Status Epilepticus,Lorazepam,2.735383503
5364,Still's Disease,Anakinra,0
5365,Stomach Cance,Xeloda,29.99315143
5366,Stomach Ulce,Carafate,2.560503272
5367,Stomach Ulce,Lansoprazole,0.778866327
5368,Stomach Ulce,Nizatidine,0.428333555
5369,Stomach Ulce,Omeprazole,0.532108176
5370,Stomach Ulce,Pantoprazole,2.521881078
5371,Stomach Ulce,Prevacid,0.780686923
5372,Stomach Ulce,Prilosec,0.129515866
5373,Stomach Ulce,Protonix,4.28894994
5374,Stomach Ulce,Rabeprazole,0.071409311
5375,Stomach Ulce,Ranitidine,0.455497442
5376,Stomach Ulce,Sucralfate,1.276963242
5377,Stomach Ulce,Zegerid,0.39852953
5378,Strep Throat,Amoxicillin / clavulanate,0.682260794
5379,Strep Throat,Augmentin,1.009115723
5380,Strep Throat,Biaxin,0.502620829
5381,Strep Throat,Cefdinir,0.368358578
5382,Strep Throat,Clarithromycin,0.292732396
5383,Strep Throat,Erythrocin,0.969702032
5384,Strep Throat,Omnicef,2.168326156
5385,Strep Throat,Penicillin VK,1.053256163
5386,Strep Throat,Penicillin v potassium,0.018725008
5387,Streptococcal Infection,Levaquin,3.274522569
5388,Streptococcal Infection,Levofloxacin,6.885078728
5389,Subarachnoid Hemorrhage,Nimotop,32.32692254
5390,Submental Fullness,Deoxycholic acid,12.39205092
5391,Submental Fullness,Kybella,2.750736293
5392,Sunburn,Lidocaine,2.480603635
5393,Supraventricular Tachycardia,Adenosine,0.055666568
5394,Supraventricular Tachycardia,Atenolol,1.85440066
5395,Supraventricular Tachycardia,Bisoprolol,1.228652869
5396,Supraventricular Tachycardia,Calan SR,0.928875111
5397,Supraventricular Tachycardia,Cardizem CD,2.938319973
5398,Supraventricular Tachycardia,Cartia XT,2.224019559
5399,Supraventricular Tachycardia,Diltiazem,1.109993796
5400,Supraventricular Tachycardia,Metoprolol,1.904908625
5401,Supraventricular Tachycardia,Tenormin,0.387756739
5402,Supraventricular Tachycardia,Toprol-XL,2.156669469
5403,Supraventricular Tachycardia,Verapamil,0.020623256
5404,Surgical Prophylaxis,Clindamycin,2.280219101
5405,Swine Flu,Tamiflu,1.76547512
5406,Systemic Lupus Erythematosus,Azasan,0.212899783
5407,Systemic Lupus Erythematosus,Azathioprine,1.385311735
5408,Systemic Lupus Erythematosus,Belimumab,0.940651665
5409,Systemic Lupus Erythematosus,Benlysta,1.003994321
5410,Systemic Lupus Erythematosus,Hydroxychloroquine,5.507655875
5411,Systemic Lupus Erythematosus,Imuran,2.106289285
5412,Systemic Lupus Erythematosus,Plaquenil,3.712584904
5413,Systemic Lupus Erythematosus,Prednisone,0.051279732
5414,Systemic Mastocytosis,Gastrocrom,0
5415,Systemic Mastocytosis,Midostaurin,0.997778376
5416,Systemic Mastocytosis,Rydapt,0.997778376
5417,Systemic Sclerosis,Methotrexate,6.852365285
5418,TSH Suppression,Levothyroxine,5.615451919
5419,TSH Suppression,Thyroid desiccated,23.87654877
5420,Tardive Dyskinesia,Aquavite-E,8.741425455
5421,Temporomandibular Joint Disorde,Baclofen,4.858451083
5422,Temporomandibular Joint Disorde,Clonazepam,0.169790946
5423,Temporomandibular Joint Disorde,Cyclobenzaprine,6.45412798
5424,Temporomandibular Joint Disorde,Diazepam,11.86901112
5425,Temporomandibular Joint Disorde,Piroxicam,1.802282855
5426,Tendonitis,Aleve,5.867886078
5427,Tendonitis,Anaprox,2.313069999
5428,Tendonitis,Meloxicam,4.310695081
5429,Tendonitis,Mobic,13.02020391
5430,Tendonitis,Naproxen,1.445433978
5431,Testicular Cance,Ifosfamide,0
5432,Thrombocythemia,Busulfan,12.48959929
5433,Thrombocythemia,Hydroxyurea,7.735320237
5434,Thromboembolic Stroke Prophylaxis,Apixaban,0
5435,Thromboembolic Stroke Prophylaxis,Aspirin,18.61488506
5436,Thyroid Cance,Cabozantinib,0
5437,Thyroid Cance,Nature-Throid,33.12804711
5438,Thyroid Cance,Nexavar,9.477760007
5439,Thyroid Cance,Thyroid desiccated,14.67752204
5440,Thyrotoxicosis,Inderal,29.98987484
5441,Tic Disorde,Risperidone,20.96234716
5442,Tinea Barbae,Griseofulvin,2.491408408
5443,Tinea Capitis,Gris-PEG,8.890260379
5444,Tinea Capitis,Lamisil,42.47308731
5445,Tinea Capitis,Terbinafine,47.34784228
5446,Tinea Corporis,Econazole,1.002417715
5447,Tinea Corporis,Griseofulvin,0.045585788
5448,Tinea Corporis,Ketoconazole,4.592051852
5449,Tinea Corporis,Lamisil AT,0.001699722
5450,Tinea Corporis,Naftifine,0.776933765
5451,Tinea Corporis,Oxistat,2.680722614
5452,Tinea Corporis,Terbinafine,1.210109368
5453,Tinea Cruris,Econazole,0.891878222
5454,Tinea Cruris,Lamisil AT,6.715238059
5455,Tinea Cruris,Miconazole,0.616378665
5456,Tinea Cruris,Naftin,3.926667137
5457,Tinea Pedis,Ciclopirox,0.276786089
5458,Tinea Pedis,Lamisil,0.36661458
5459,Tinea Pedis,Naftifine,1.973124444
5460,Tinea Pedis,Terbinafine,1.174227008
5461,Tinea Versicol,Nizoral,3.563588772
5462,Tinea Versicol,Selenium sulfide,10.94430739
5463,Tinea Versicol,Terbinafine,4.606807113
5464,Tinea Versicol,Tolnaftate,0.202126145
5465,Tinnitus,Alprazolam,9.099023558
5466,Tinnitus,Nortriptyline,7.499196512
5467,Tinnitus,Pamelor,11.56726419
5468,Tinnitus,Xanax,16.47424161
5469,Tonsillitis/Pharyngitis,Amoxicillin,0.593785049
5470,Tonsillitis/Pharyngitis,Azithromycin,1.063037549
5471,Tonsillitis/Pharyngitis,Azithromycin Dose Pack,0.791874148
5472,Tonsillitis/Pharyngitis,Biaxin,0.030076178
5473,Tonsillitis/Pharyngitis,Cefdinir,0.775194092
5474,Tonsillitis/Pharyngitis,Cefprozil,0.170728952
5475,Tonsillitis/Pharyngitis,Cefuroxime,1.21653984
5476,Tonsillitis/Pharyngitis,Cefzil,0.207505183
5477,Tonsillitis/Pharyngitis,Clarithromycin,0.09765534
5478,Tonsillitis/Pharyngitis,Omnicef,0.748608943
5479,Tonsillitis/Pharyngitis,Phenol,0.15404804
5480,Tonsillitis/Pharyngitis,Spectracef,0.050676742
5481,Topical Disinfection,Povidone iodine,7.482849061
5482,Tourette's Syndrome,Abilify,2.490493417
5483,Tourette's Syndrome,Aripiprazole,0.924611411
5484,Tourette's Syndrome,Catapres,2.202467547
5485,Tourette's Syndrome,Clonidine,1.36542216
5486,Tourette's Syndrome,Geodon,0.994341344
5487,Tourette's Syndrome,Guanfacine,0.796114034
5488,Tourette's Syndrome,Haloperidol,0.015941324
5489,Tourette's Syndrome,Olanzapine,0.087827721
5490,Tourette's Syndrome,Orap,1.085008926
5491,Tourette's Syndrome,Pimozide,0.930471453
5492,Tourette's Syndrome,Topamax,1.499764574
5493,Tourette's Syndrome,Topiramate,2.110570754
5494,Transient Ischemic Attack,Bayer Children's Aspirin,24.79395986
5495,Traveler's Diarrhea,Cipro,27.4040271
5496,Traveler's Diarrhea,Ciprofloxacin,27.4040271
5497,Traveler's Diarrhea,Loperamide,4.820175648
5498,Traveler's Diarrhea,Ofloxacin,0
5499,Traveler's Diarrhea,Rifaximin,2.062692404
5500,Trichomoniasis,Flagyl,0.505919516
5501,Trichomoniasis,Metronidazole,1.04404112
5502,Trichomoniasis,Tinidazole,0
5503,Trichotillomania,Celexa,9.352964115
5504,Trichotillomania,Citalopram,0.90371604
5505,Trichotillomania,Clomipramine,3.360289699
5506,Trichotillomania,Escitalopram,0.797155809
5507,Trichotillomania,Naltrexone,0.499227917
5508,Trichotillomania,Paroxetine,2.993415803
5509,Trichotillomania,Paxil,3.743415803
5510,Trichotillomania,Sertraline,0.870607167
5511,Trigeminal Neuralgia,Baclofen,0.169710502
5512,Trigeminal Neuralgia,Carbamazepine,0.847190516
5513,Trigeminal Neuralgia,Gabapentin,1.061982241
5514,Trigeminal Neuralgia,Neurontin,2.578118317
5515,Trigeminal Neuralgia,Oxcarbazepine,1.080591646
5516,Trigeminal Neuralgia,Phenytoin,1.12964425
5517,Trigeminal Neuralgia,Tegretol,0.732959101
5518,Trigeminal Neuralgia,Tegretol XR,0.384326944
5519,Trigeminal Neuralgia,Topiramate,0.321700555
5520,Trigeminal Neuralgia,Trileptal,1.414981061
5521,"Tuberculosis, Latent",Isoniazid,14.66524065
5522,Turner's Syndrome,Humatrope,2.996245176
5523,Turner's Syndrome,Somatropin,3.746245176
5524,Ulcerative Colitis,Adalimumab,0.549432026
5525,Ulcerative Colitis,Apriso,0.383343743
5526,Ulcerative Colitis,Asacol,0.366377714
5527,Ulcerative Colitis,Azathioprine,0.216296803
5528,Ulcerative Colitis,Azulfidine,0.048467729
5529,Ulcerative Colitis,Balsalazide,0.126115965
5530,Ulcerative Colitis,Budesonide,0.020237715
5531,Ulcerative Colitis,Colazal,0.31484897
5532,Ulcerative Colitis,Delzicol,0.066877652
5533,Ulcerative Colitis,Entyvio,0.167585034
5534,Ulcerative Colitis,Golimumab,0.06062485
5535,Ulcerative Colitis,Humira,0.501346467
5536,Ulcerative Colitis,Imuran,0.480270103
5537,Ulcerative Colitis,Infliximab,0.411381116
5538,Ulcerative Colitis,Lialda,0.184445642
5539,Ulcerative Colitis,Mesalamine,0.246886208
5540,Ulcerative Colitis,Pentasa,0.079876397
5541,Ulcerative Colitis,Prednisone,0.644543312
5542,Ulcerative Colitis,Remicade,0.519914707
5543,Ulcerative Colitis,Simponi,0.080826871
5544,Ulcerative Colitis,Sulfasalazine,0.133269038
5545,Ulcerative Colitis,Sulfazine,0.284342741
5546,Ulcerative Colitis,Uceris,0.100506783
5547,Ulcerative Colitis,Vedolizumab,0.090049518
5548,"Ulcerative Colitis, Active",Asacol,0.747286181
5549,"Ulcerative Colitis, Active",Asacol HD,1.036143432
5550,"Ulcerative Colitis, Active",Budesonide,1.630247769
5551,"Ulcerative Colitis, Active",Canasa,1.010903006
5552,"Ulcerative Colitis, Active",Lialda,1.068660727
5553,"Ulcerative Colitis, Active",Mesalamine,0.650384067
5554,"Ulcerative Colitis, Active",Pentasa,0.57594176
5555,"Ulcerative Colitis, Active",Rowasa,0.291182427
5556,"Ulcerative Colitis, Active",Salofalk,0.041553011
5557,"Ulcerative Colitis, Active",Uceris,0.29921557
5558,"Ulcerative Colitis, Maintenance",Asacol,3.273648314
5559,"Ulcerative Colitis, Maintenance",Asacol HD,0.694113341
5560,"Ulcerative Colitis, Maintenance",Mercaptopurine,0.44171598
5561,"Ulcerative Colitis, Maintenance",Mesalamine,3.015660967
5562,Ulcerative Proctitis,Canasa Pac,0.152871791
5563,Ulcerative Proctitis,Cortenema,1.849423885
5564,Ulcerative Proctitis,Hydrocortisone,1.849423885
5565,Ulcerative Proctitis,Lialda,3.64443383
5566,Ulcerative Proctitis,Mesalamine,2.014114825
5567,Ulcerative Proctitis,Pentasa,0.275165962
5568,Underactive Thyroid,Armour Thyroid,1.085907087
5569,Underactive Thyroid,Cytomel,0.793342504
5570,Underactive Thyroid,Levothroid,1.045871963
5571,Underactive Thyroid,Levothyroxine,0.704452362
5572,Underactive Thyroid,Levoxyl,0.485935623
5573,Underactive Thyroid,Liothyronine,0.430786629
5574,Underactive Thyroid,NP Thyroid,0.118437893
5575,Underactive Thyroid,Nature-Throid,0.918819095
5576,Underactive Thyroid,Synthroid,1.04736975
5577,Underactive Thyroid,Thyroid desiccated,0.858020878
5578,Underactive Thyroid,Tirosint,0.560904196
5579,Undifferentiated Connective Tissue Disease,Hydroxychloroquine,2.70509132
5580,Undifferentiated Connective Tissue Disease,Plaquenil,0.35158901
5581,Upper Limb Spasticity,Botox,0
5582,Upper Respiratory Tract Infection,Amoxicillin,0.485802876
5583,Upper Respiratory Tract Infection,Amoxicillin / clavulanate,0.562952159
5584,Upper Respiratory Tract Infection,Amoxil,0.38130281
5585,Upper Respiratory Tract Infection,Augmentin,0.315273215
5586,Upper Respiratory Tract Infection,Azithromycin,0.725869826
5587,Upper Respiratory Tract Infection,Azithromycin Dose Pack,1.055685829
5588,Upper Respiratory Tract Infection,Bactrim,0.022734304
5589,Upper Respiratory Tract Infection,Bactrim DS,0.109339136
5590,Upper Respiratory Tract Infection,Cefprozil,0.18209374
5591,Upper Respiratory Tract Infection,Cefuroxime,0.583990644
5592,Upper Respiratory Tract Infection,Cephalexin,1.318508522
5593,Upper Respiratory Tract Infection,Clarithromycin,0.245044736
5594,Upper Respiratory Tract Infection,Doryx,3.651075744
5595,Upper Respiratory Tract Infection,Doxycycline,1.387458874
5596,Upper Respiratory Tract Infection,Erythromycin,0.454657311
5597,Upper Respiratory Tract Infection,Keflex,1.419971392
5598,Upper Respiratory Tract Infection,SMZ-TMP DS,0.935853571
5599,Upper Respiratory Tract Infection,Septra DS,0.59296091
5600,Upper Respiratory Tract Infection,Sulfamethoxazole / trimethoprim,0.18875765
5601,Upper Respiratory Tract Infection,Zithromax,1.45445235
5602,Urinary Incontinence,Amitriptyline,0.998356772
5603,Urinary Incontinence,Botox,0.017103538
5604,Urinary Incontinence,Cranberry,1.306675673
5605,Urinary Incontinence,Cymbalta,0.105179014
5606,Urinary Incontinence,Darifenacin,0.432916655
5607,Urinary Incontinence,Detrol,0.511201159
5608,Urinary Incontinence,Detrol LA,0.337407442
5609,Urinary Incontinence,Ditropan,0.446470948
5610,Urinary Incontinence,Enablex,0.322077374
5611,Urinary Incontinence,Fesoterodine,0.29052349
5612,Urinary Incontinence,Gelnique,0.128798186
5613,Urinary Incontinence,Hyoscyamine,0.493752516
5614,Urinary Incontinence,Mirabegron,1.477131456
5615,Urinary Incontinence,Myrbetriq,0.748563958
5616,Urinary Incontinence,OnabotulinumtoxinA,0.007338482
5617,Urinary Incontinence,Oxybutynin,0.756903169
5618,Urinary Incontinence,Oxytrol,1.105665606
5619,Urinary Incontinence,Sanctura,0.64898025
5620,Urinary Incontinence,Sanctura XR,1.016418573
5621,Urinary Incontinence,Solifenacin,1.624358855
5622,Urinary Incontinence,Tolterodine,0.601317438
5623,Urinary Incontinence,Toviaz,1.293338325
5624,Urinary Incontinence,Trospium,1.342330317
5625,Urinary Incontinence,VESIcare,1.838753651
5626,Urinary Tract Infection,Acetohydroxamic acid,0.021372037
5627,Urinary Tract Infection,Acidophilus,0.838834919
5628,Urinary Tract Infection,Amoxicillin,0.643488248
5629,Urinary Tract Infection,Amoxicillin / clavulanate,0.10421852
5630,Urinary Tract Infection,Augmentin ES-600,0.066511873
5631,Urinary Tract Infection,Azo-Cranberry,0.088886246
5632,Urinary Tract Infection,Bactrim,0.058187333
5633,Urinary Tract Infection,Bactrim DS,0.083964802
5634,Urinary Tract Infection,Cefixime,0.028406053
5635,Urinary Tract Infection,Ceftriaxone,0.134687184
5636,Urinary Tract Infection,Cefuroxime,0.221248399
5637,Urinary Tract Infection,Cipro,0.157173959
5638,Urinary Tract Infection,Ciprofloxacin,0.118443729
5639,Urinary Tract Infection,Doripenem,0.004445423
5640,Urinary Tract Infection,Doxycycline,0.116853665
5641,Urinary Tract Infection,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,0.043352559
5642,Urinary Tract Infection,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,0.267972113
5643,Urinary Tract Infection,Levaquin,0.082995738
5644,Urinary Tract Infection,Levofloxacin,0.047414609
5645,Urinary Tract Infection,Macrobid,0.070933651
5646,Urinary Tract Infection,Macrodantin,0.051438199
5647,Urinary Tract Infection,Methenamine,0.157830161
5648,Urinary Tract Infection,Nitrofurantoin,0.05587524
5649,Urinary Tract Infection,Phosphasal,0.102434061
5650,Urinary Tract Infection,Rocephin,0.058313286
5651,Urinary Tract Infection,SMZ-TMP DS,0.051176081
5652,Urinary Tract Infection,Septra,0.046903178
5653,Urinary Tract Infection,Septra DS,0.037674737
5654,Urinary Tract Infection,Sulfamethoxazole / trimethoprim,0.05566526
5655,Urinary Tract Infection,Sulfatrim,0.063812105
5656,Urinary Tract Infection,Suprax,0.028406053
5657,Urinary Tract Infection,Trimethoprim,0.057196368
5658,Urinary Tract Infection,Unasyn,0.030370936
5659,Urinary Tract Infection,Vibramycin,0.442479662
5660,Urinary Tract Stones,Allopurinol,0.573849853
5661,Urinary Tract Stones,Flomax,2.068728445
5662,Urinary Tract Stones,Tamsulosin,2.127041996
5663,Urticaria,Allegra,0.748015272
5664,Urticaria,Benadryl Allergy,0.000222535
5665,Urticaria,Cetirizine,0.409697955
5666,Urticaria,Chlorpheniramine,0
5667,Urticaria,Claritin,0.054489895
5668,Urticaria,Cyproheptadine,0.504706714
5669,Urticaria,Desloratadine,0.180013614
5670,Urticaria,Diphenhydramine,0.061711506
5671,Urticaria,Doxepin,0.8250817
5672,Urticaria,Fexofenadine,0.581503595
5673,Urticaria,Levocetirizine,0.362159114
5674,Urticaria,Loratadine,0.355054438
5675,Urticaria,Omalizumab,0.54485306
5676,Urticaria,Pepcid,0.067238042
5677,Urticaria,Xolair,0.629267427
5678,Urticaria,Xyzal,0.419641081
5679,Urticaria,Zyrtec,0.850850825
5680,Uterine Bleeding,Progesterone,8.751697513
5681,Uterine Bleeding,Prometrium,16.7367566
5682,Uterine Fibroids,Leuprolide,3.654811015
5683,Uterine Fibroids,Lupron,0.575941311
5684,Uterine Fibroids,Lupron Depot,4.521718274
5685,Uveitis,CellCept,6.705723572
5686,Uveitis,Durezol,0
5687,Uveitis,Infliximab,6.489754868
5688,Uveitis,Remicade,10.75163462
5689,Vaginal Yeast Infection,Acidophilus,0.081910812
5690,Vaginal Yeast Infection,Clotrimazole,0.008505971
5691,Vaginal Yeast Infection,Diflucan,0.102728593
5692,Vaginal Yeast Infection,Fluconazole,0.066860247
5693,Vaginal Yeast Infection,Gynazole-1,0.019465097
5694,Vaginal Yeast Infection,Itraconazole,0.041896355
5695,Vaginal Yeast Infection,Lactobacillus acidophilus,0.056469685
5696,Vaginal Yeast Infection,Micon 7,0.030499295
